dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,290.541330,230.826082,431.323053,18.597478,-74.287056,-30.884704,0.002647
0.020000,290.883336,230.826881,431.665060,17.100353,-74.856245,-28.459450,0.002032
0.020000,291.195192,230.827435,431.976917,15.592822,-75.376527,-26.014105,0.001535
0.020000,291.476708,230.827810,432.258433,14.075830,-75.849598,-23.653538,0.001136
0.020000,291.727715,230.828055,432.509440,12.550336,-76.274741,-21.257145,0.000821
0.020000,291.948061,230.828208,432.729785,11.017281,-76.652755,-18.900725,0.000576
0.020000,292.137613,230.828299,432.919338,9.477611,-76.983500,-16.537247,0.000388
0.020000,292.296258,230.828350,433.077983,7.932253,-77.267884,-14.219168,0.000248
0.020000,292.423901,230.828375,433.205626,6.382150,-77.505119,-11.861789,0.000145
0.020000,292.520465,230.828385,433.302190,4.828231,-77.695998,-9.543921,0.000074
0.020000,292.585894,230.828389,433.367619,3.271431,-77.839978,-7.198998,0.000030
0.020000,292.620148,230.828389,433.401872,1.712676,-77.937747,-4.888445,0.000007
0.020000,292.630241,230.828389,433.411966,0.504683,-60.399653,876.904697,0.000000
0.020000,292.631006,230.828389,433.412731,0.038228,-23.322768,1853.844247,6.283185
0.020000,292.631006,230.828389,433.412731,0.000000,-1.911381,1070.569323,6.283185
