dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,226.598576,220.293531,355.042398,134.888163,14.562540,-987.704446,1.219062
0.020000,227.604622,222.791930,357.735746,134.667414,-11.037420,-1279.997977,1.156543
0.020000,228.759572,225.206908,360.412690,133.847174,-41.012004,-1498.729215,1.092642
0.020000,230.052535,227.517506,363.060447,132.387861,-72.965662,-1597.682907,1.028535
0.020000,231.467418,229.706207,365.666653,130.310278,-103.879152,-1545.674493,0.965362
0.020000,232.984568,231.760427,368.220388,127.686746,-131.176614,-1364.873071,0.904128
0.020000,234.582812,233.673226,370.713014,124.631297,-152.772426,-1079.790594,0.845628
0.020000,236.241284,235.443043,373.138459,121.272264,-167.951649,-758.961196,0.790421
0.020000,237.940823,237.072827,375.493161,117.735134,-176.856523,-445.243693,0.738835
0.020000,239.664784,238.568852,377.775733,114.128567,-180.328344,-173.591012,0.690996
0.020000,241.399291,239.939499,379.986431,110.534931,-179.681802,32.327069,0.646880
0.020000,243.133210,241.194278,382.126746,107.015710,-175.961042,186.038001,0.606351
0.020000,244.857764,242.342994,384.198855,103.605462,-170.512423,272.430968,0.569206
0.020000,246.566264,243.395294,386.205420,100.328273,-163.859414,332.650463,0.535202
0.020000,248.236131,244.348735,388.128310,96.144492,-209.189066,-2266.482602,0.502010
0.020000,249.955410,245.254784,390.071721,97.170556,51.303215,13024.614008,0.468035
0.020000,251.666375,246.084451,391.973234,95.075629,-104.746382,-7802.479839,0.435024
0.020000,253.363515,246.840402,393.831121,92.894348,-109.064042,-215.883011,0.403137
0.020000,255.041736,247.525884,395.643940,90.640958,-112.669484,-180.272062,0.372505
0.020000,256.696460,248.144606,397.410555,88.330741,-115.510881,-142.069884,0.343234
0.020000,258.323668,248.700616,399.130134,85.978975,-117.588263,-103.869083,0.315399
0.020000,259.919918,249.198179,400.802133,83.599958,-118.950842,-68.128932,0.289051
0.020000,261.482337,249.641659,402.426272,81.206951,-119.650373,-34.976551,0.264216
0.020000,263.008590,250.035425,404.002502,78.811492,-119.772938,-6.128275,0.240897
0.020000,264.496836,250.383765,405.530971,76.423436,-119.402810,18.506431,0.219082
0.020000,265.945674,250.690823,407.011990,74.050957,-118.623932,38.943869,0.198741
0.020000,267.354089,250.960552,408.446000,71.700493,-117.523233,55.034942,0.179834
0.020000,268.721390,251.196677,409.833540,69.377010,-116.174153,67.454038,0.162311
0.020000,270.047163,251.402682,411.175222,67.084109,-114.645019,76.456677,0.146117
0.020000,271.331217,251.581791,412.471708,64.824291,-112.990923,82.704797,0.131189
0.020000,272.573543,251.736975,413.723690,62.599063,-111.261404,86.475972,0.117465
0.020000,273.774276,251.870950,414.931873,60.409188,-109.493714,88.384475,0.104880
0.020000,274.933659,251.986190,416.096970,58.254834,-107.717736,88.798896,0.093367
0.020000,276.052022,252.084936,417.219684,56.135692,-105.957089,88.032373,0.082863
0.020000,277.129753,252.169211,418.300705,54.051060,-104.231615,86.273687,0.073304
0.020000,278.167285,252.240835,419.340706,52.000052,-102.550383,84.061614,0.064628
0.020000,279.165078,252.301436,420.340337,49.981559,-100.924650,81.286632,0.056774
0.020000,280.123607,252.352472,421.300224,47.994328,-99.361533,78.155871,0.049687
0.020000,281.043356,252.395237,422.220966,46.037134,-97.859739,75.089693,0.043309
0.020000,281.924806,252.430883,423.103138,44.108568,-96.428290,71.572424,0.037590
0.020000,282.768436,252.460426,423.947285,42.207356,-95.060585,68.385282,0.032478
0.020000,283.574712,252.484762,424.753928,40.332129,-93.761338,64.962314,0.027925
0.020000,284.344086,252.504679,425.523560,38.481601,-92.526442,61.744841,0.023887
0.020000,285.076997,252.520865,426.256649,36.654478,-91.356121,58.516046,0.020320
0.020000,285.773865,252.533919,426.953640,34.849521,-90.247845,55.413806,0.017183
0.020000,286.435093,252.544362,427.614950,33.065515,-89.200300,52.377240,0.014438
0.020000,287.061064,252.552641,428.240976,31.301286,-88.211468,49.441606,0.012048
0.020000,287.652142,252.559143,428.832089,29.555688,-87.279909,46.577925,0.009980
0.020000,288.208671,252.564194,429.388642,27.827618,-86.403494,43.820754,0.008201
0.020000,288.730977,252.568074,429.910962,26.116000,-85.580913,41.129057,0.006680
0.020000,289.219363,252.571017,430.399357,24.419763,-84.811805,38.455405,0.005390
0.020000,289.674116,252.573217,430.854115,22.737906,-84.092893,35.945580,0.004304
0.020000,290.095501,252.574836,431.275503,21.069387,-83.425920,33.348639,0.003397
0.020000,290.483764,252.576006,431.663767,19.413234,-82.807655,30.913248,0.002647
0.020000,290.839132,252.576836,432.019137,17.768458,-82.238826,28.441494,0.002032
0.020000,291.161813,252.577410,432.341819,16.134101,-81.717816,26.050460,0.001535
0.020000,291.451997,252.577796,432.632002,14.509193,-81.245424,23.619628,0.001136
