dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,119.992238,118.077493,193.104546,17.348003,-78.590765,-0.000000,1.562689
0.020000,119.994689,118.408704,193.435787,15.776188,-78.590765,0.000000,1.564099
0.020000,119.996506,118.708502,193.735593,14.204373,-78.590765,0.000000,1.565371
0.020000,119.997810,118.976873,194.003962,12.632557,-78.590765,0.000000,1.566506
0.020000,119.998708,119.213804,194.240895,11.060742,-78.590765,0.000000,1.567504
0.020000,119.999296,119.419295,194.446392,9.488927,-78.590765,-0.000000,1.568368
0.020000,119.999655,119.593358,194.620452,7.917111,-78.590765,0.000000,1.569098
0.020000,119.999855,119.735997,194.763077,6.345296,-78.590765,0.000000,1.569694
0.020000,119.999951,119.847168,194.874264,4.773481,-78.590765,-0.000000,1.570159
0.020000,119.999989,119.926922,194.954016,3.201665,-78.590765,0.000000,1.570492
0.020000,119.999999,119.975251,195.002331,1.629850,-78.590765,0.000000,1.570693
0.020000,120.000000,119.995778,195.022849,0.421971,-60.393942,909.841162,1.570779
0.020000,120.000000,120.000000,195.027069,0.000000,-21.098559,1964.769136,1.570796
0.020000,120.000000,120.000000,195.027069,0.000000,0.000000,1054.927975,1.570796
