dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,109.058868,114.564353,172.280767,29.207894,-74.069950,-3.906256,1.546154
0.020000,109.071808,115.118637,172.835203,27.721789,-74.305245,-11.764759,1.548754
0.020000,109.082732,115.643271,173.359950,26.237355,-74.221695,4.177495,1.551196
0.020000,109.091867,116.138191,173.854955,24.750246,-74.355434,-6.686941,1.553483
0.020000,109.099424,116.603332,174.320156,23.260082,-74.508201,-7.638350,1.555618
0.020000,109.105600,117.038683,174.755552,21.769765,-74.515873,-0.383599,1.557604
0.020000,109.110576,117.444189,175.161088,20.276815,-74.647461,-6.579413,1.559443
0.020000,109.114523,117.819851,175.536770,18.784119,-74.634817,0.632198,1.561137
0.020000,109.117595,118.165665,175.882598,17.291379,-74.636975,-0.107894,1.562689
0.020000,109.119933,118.481533,176.198475,15.793841,-74.876944,-11.998427,1.564099
0.020000,109.121666,118.767499,176.484446,14.298572,-74.763443,5.675041,1.565371
0.020000,109.122910,119.023532,176.740482,12.801790,-74.839103,-3.783001,1.566506
0.020000,109.123767,119.249604,176.966556,11.303706,-74.904182,-3.253931,1.567504
0.020000,109.124328,119.445704,177.162656,9.805014,-74.934603,-1.521068,1.568368
0.020000,109.124671,119.611831,177.328784,8.306402,-74.930580,0.201133,1.569098
0.020000,109.124861,119.747979,177.464932,6.807405,-74.949879,-0.964932,1.569694
0.020000,109.124954,119.854100,177.571053,5.306015,-75.069512,-5.981671,1.570159
0.020000,109.124989,119.930234,177.647187,3.806742,-74.963652,5.293036,1.570492
0.020000,109.124999,119.976373,177.693326,2.306910,-74.991598,-1.397316,1.570693
0.020000,109.125000,119.995970,177.712923,0.979846,-66.353168,431.921484,1.570779
0.020000,109.125000,120.000000,177.716953,0.201524,-38.916109,1371.852958,1.570796
0.020000,109.125000,120.000000,177.716953,0.000000,-10.076200,1441.995467,1.570796
